date,basket_type,item_name,scraped_name,price,unit_size,brand,store,source_file,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit
2020-02-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,3.97,6 pack,Orville Redenbacher's,Walmart,raw_prices_202002.csv,6.0,count,,,0.6616666666666667
2020-02-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.15,12 oz,Bar-S,Walmart,raw_prices_202002.csv,12.0,oz,340.19399999999996,0.3380424110948459,
2020-02-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.28,14.3 oz,Oreo,Walmart,raw_prices_202002.csv,14.3,oz,405.39785,1.0557530090502454,
2020-02-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.36,5 pack,Kraft,Walmart,raw_prices_202002.csv,5.0,count,,,0.8720000000000001
2020-02-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.5,16 oz,Barilla,Walmart,raw_prices_202002.csv,16.0,oz,453.592,0.33069366302756664,
2020-02-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.14,24 oz,Great Value,Walmart,raw_prices_202002.csv,24.0,oz,680.3879999999999,0.1675514559339671,
2020-02-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.12,1 gal,Great Value,Walmart,raw_prices_202002.csv,1.0,gal,,,
2020-02-01,Neutral,Potatoes,Russet Potatoes Bag,4.86,5 lb bag,Fresh,Walmart,raw_prices_202002.csv,5.0,lb,2267.96,0.21428949364186317,
2020-02-01,Neutral,Bananas,Fresh Bananas,0.62,1 lb,Fresh,Walmart,raw_prices_202002.csv,1.0,lb,453.592,0.1366867140513942,
2020-02-01,Neutral,White Rice,Great Value Long Grain White Rice,1.99,2 lb,Great Value,Walmart,raw_prices_202002.csv,2.0,lb,907.184,0.21936012980828587,
2020-02-01,Neutral,Tortillas,Mission Flour Tortillas,2.85,10 count,Mission,Walmart,raw_prices_202002.csv,10.0,count,,,0.28500000000000003
2020-02-01,Neutral,Butter,Great Value Salted Butter Sticks,3.8,16 oz,Great Value,Walmart,raw_prices_202002.csv,16.0,oz,453.592,0.8377572796698355,
2020-02-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.25,15.25 oz can,Del Monte,Walmart,raw_prices_202002.csv,15.25,oz,432.32987499999996,0.28913107149951184,
2020-02-01,Neutral,Canned Beans,Bush's Best Black Beans,1.44,15.5 oz can,Bush's Best,Walmart,raw_prices_202002.csv,15.5,oz,439.41724999999997,0.3277067525228015,
2020-02-01,Neutral,Onions,Yellow Onions Bag,2.91,3 lb bag,Fresh,Walmart,raw_prices_202002.csv,3.0,lb,1360.7759999999998,0.21384856875782646,
2020-02-01,Neutral,Eggs,Great Value Large White Eggs,2.15,12 count,Great Value,Walmart,raw_prices_202002.csv,12.0,count,,,0.17916666666666667
2020-02-01,Neutral,Snack Crackers,Ritz Original Crackers,3.57,13.7 oz,Ritz,Walmart,raw_prices_202002.csv,13.7,oz,388.38814999999994,0.9191835538751634,
2020-02-01,Neutral,Flour,Great Value All Purpose Flour,2.2,5 lb,Great Value,Walmart,raw_prices_202002.csv,5.0,lb,2267.96,0.09700347448808622,
2020-02-01,Neutral,Sugar,Great Value Granulated Sugar,2.8,4 lb,Great Value,Walmart,raw_prices_202002.csv,4.0,lb,1814.368,0.1543237094128644,
2024-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.48,20 oz,Great Value,Walmart,raw_prices_202406.csv,20.0,oz,566.99,0.4373974849644614,
2024-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.9,2 lb,Great Value,Walmart,raw_prices_202406.csv,2.0,lb,907.184,0.20943931991745887,
2024-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.93,12 oz,Great Value,Walmart,raw_prices_202406.csv,12.0,oz,340.19399999999996,1.44917311886747,
2024-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.44,1 lb,Great Value,Walmart,raw_prices_202406.csv,1.0,lb,453.592,0.317465916506464,
2024-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.38,1 lb,Great Value,Walmart,raw_prices_202406.csv,1.0,lb,453.592,0.3042381699853613,
2024-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.21,32 oz,Great Value,Walmart,raw_prices_202406.csv,32.0,oz,907.184,0.46407344044868515,
2024-06-01,Healthy,Spinach,Fresh Spinach Bag,2.25,10 oz bag,Fresh,Walmart,raw_prices_202406.csv,10.0,oz,283.495,0.7936647912661599,
2024-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.81,1 lb,Fresh,Walmart,raw_prices_202406.csv,1.0,lb,453.592,0.39903702005326375,
2024-06-01,Healthy,Carrots,Fresh Whole Carrots,1.27,2 lb bag,Fresh,Walmart,raw_prices_202406.csv,2.0,lb,907.184,0.13999365068166986,
2024-06-01,Healthy,Apples,Gala Apples Bag,4.41,3 lb bag,Fresh,Walmart,raw_prices_202406.csv,3.0,lb,1360.7759999999998,0.32407978976701535,
2024-06-01,Healthy,Bananas,Fresh Bananas,0.6,1 lb,Fresh,Walmart,raw_prices_202406.csv,1.0,lb,453.592,0.13227746521102665,
2024-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.43,14 oz,Nasoya,Walmart,raw_prices_202406.csv,14.0,oz,396.893,0.6122556961196092,
2024-06-01,Healthy,Oats,Great Value Old Fashioned Oats,3.37,42 oz,Great Value,Walmart,raw_prices_202406.csv,42.0,oz,1190.6789999999999,0.28303178270549834,
2024-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.67,16 oz,Great Value,Walmart,raw_prices_202406.csv,16.0,oz,453.592,0.36817227817069087,
2024-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.83,16.9 oz,Great Value,Walmart,raw_prices_202406.csv,16.9,oz,479.10654999999997,1.2168483190221466,
2024-06-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.91,12 in,Great Value,Walmart,raw_prices_202406.csv,12.0,in,,,
2024-06-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.23,2 L,Coca-Cola,Walmart,raw_prices_202406.csv,2.0,l,2000.0,0.11149999999999999,
2024-06-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.5,8 oz,Lay's,Walmart,raw_prices_202406.csv,8.0,oz,226.796,1.5432370941286444,
2024-06-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.85,12 pack,Maruchan,Walmart,raw_prices_202406.csv,12.0,count,,,0.23750000000000002
2024-06-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.27,19.4 oz,Kellogg's,Walmart,raw_prices_202406.csv,19.4,oz,549.9802999999999,0.7763914452935861,
2024-06-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.31,48 oz,Great Value,Walmart,raw_prices_202406.csv,48.0,oz,1360.7759999999998,0.2432435610269435,
2024-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.1,9 oz,Skittles,Walmart,raw_prices_202406.csv,9.0,oz,255.1455,0.8230597835352771,
2024-06-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.52,20 oz,Wonder,Walmart,raw_prices_202406.csv,20.0,oz,566.99,0.44445228310904955,
2024-06-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.52,16 slices,Kraft,Walmart,raw_prices_202406.csv,16.0,slices,,,
2024-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.56,32 oz,Tyson,Walmart,raw_prices_202406.csv,32.0,oz,907.184,0.8333480308294678,
2024-06-01,UltraProcessed,Energy Drink,Monster Energy Original,2.39,16 fl oz,Monster,Walmart,raw_prices_202406.csv,16.0,fl oz,473.12,0.5051572539736219,
2024-06-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.08,6 pack,Orville Redenbacher's,Walmart,raw_prices_202406.csv,6.0,count,,,0.68
2024-06-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.16,12 oz,Bar-S,Walmart,raw_prices_202406.csv,12.0,oz,340.19399999999996,0.3409819103217576,
2024-06-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.32,14.3 oz,Oreo,Walmart,raw_prices_202406.csv,14.3,oz,405.39785,1.065619859602117,
2024-06-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.39,5 pack,Kraft,Walmart,raw_prices_202406.csv,5.0,count,,,0.8779999999999999
2024-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.49,16 oz,Barilla,Walmart,raw_prices_202406.csv,16.0,oz,453.592,0.3284890386073829,
2024-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.19,24 oz,Great Value,Walmart,raw_prices_202406.csv,24.0,oz,680.3879999999999,0.17490020400124637,
2024-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.13,1 gal,Great Value,Walmart,raw_prices_202406.csv,1.0,gal,,,
2024-06-01,Neutral,Potatoes,Russet Potatoes Bag,5.0,5 lb bag,Fresh,Walmart,raw_prices_202406.csv,5.0,lb,2267.96,0.22046244201837775,
2024-06-01,Neutral,Bananas,Fresh Bananas,0.63,1 lb,Fresh,Walmart,raw_prices_202406.csv,1.0,lb,453.592,0.138891338471578,
2024-06-01,Neutral,White Rice,Great Value Long Grain White Rice,1.97,2 lb,Great Value,Walmart,raw_prices_202406.csv,2.0,lb,907.184,0.21715550538810208,
2024-06-01,Neutral,Tortillas,Mission Flour Tortillas,2.91,10 count,Mission,Walmart,raw_prices_202406.csv,10.0,count,,,0.29100000000000004
2024-06-01,Neutral,Butter,Great Value Salted Butter Sticks,3.98,16 oz,Great Value,Walmart,raw_prices_202406.csv,16.0,oz,453.592,0.8774405192331435,
2024-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.27,15.25 oz can,Del Monte,Walmart,raw_prices_202406.csv,15.25,oz,432.32987499999996,0.29375716864350404,
2024-06-01,Neutral,Canned Beans,Bush's Best Black Beans,1.49,15.5 oz can,Bush's Best,Walmart,raw_prices_202406.csv,15.5,oz,439.41724999999997,0.339085459207621,
2024-06-01,Neutral,Onions,Yellow Onions Bag,2.91,3 lb bag,Fresh,Walmart,raw_prices_202406.csv,3.0,lb,1360.7759999999998,0.21384856875782646,
2024-06-01,Neutral,Eggs,Great Value Large White Eggs,2.19,12 count,Great Value,Walmart,raw_prices_202406.csv,12.0,count,,,0.1825
2024-06-01,Neutral,Snack Crackers,Ritz Original Crackers,3.61,13.7 oz,Ritz,Walmart,raw_prices_202406.csv,13.7,oz,388.38814999999994,0.9294825292687227,
2024-06-01,Neutral,Flour,Great Value All Purpose Flour,2.19,5 lb,Great Value,Walmart,raw_prices_202406.csv,5.0,lb,2267.96,0.09656254960404945,
2024-06-01,Neutral,Sugar,Great Value Granulated Sugar,2.83,4 lb,Great Value,Walmart,raw_prices_202406.csv,4.0,lb,1814.368,0.15597717772800226,
2024-12-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.52,20 oz,Great Value,Walmart,raw_prices_202412.csv,20.0,oz,566.99,0.44445228310904955,
2024-12-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.91,2 lb,Great Value,Walmart,raw_prices_202412.csv,2.0,lb,907.184,0.21054163212755075,
2024-12-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.85,12 oz,Great Value,Walmart,raw_prices_202412.csv,12.0,oz,340.19399999999996,1.4256571250521761,
2024-12-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.45,1 lb,Great Value,Walmart,raw_prices_202412.csv,1.0,lb,453.592,0.3196705409266477,
2024-12-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.41,1 lb,Great Value,Walmart,raw_prices_202412.csv,1.0,lb,453.592,0.31085204324591265,
2024-12-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.2,32 oz,Great Value,Walmart,raw_prices_202412.csv,32.0,oz,907.184,0.4629711282385933,
2024-12-01,Healthy,Spinach,Fresh Spinach Bag,2.25,10 oz bag,Fresh,Walmart,raw_prices_202412.csv,10.0,oz,283.495,0.7936647912661599,
2024-12-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.84,1 lb,Fresh,Walmart,raw_prices_202412.csv,1.0,lb,453.592,0.40565089331381515,
2024-12-01,Healthy,Carrots,Fresh Whole Carrots,1.3,2 lb bag,Fresh,Walmart,raw_prices_202412.csv,2.0,lb,907.184,0.14330058731194553,
2024-12-01,Healthy,Apples,Gala Apples Bag,4.39,3 lb bag,Fresh,Walmart,raw_prices_202412.csv,3.0,lb,1360.7759999999998,0.3226100401535595,
2024-12-01,Healthy,Bananas,Fresh Bananas,0.61,1 lb,Fresh,Walmart,raw_prices_202412.csv,1.0,lb,453.592,0.13448208963121042,
2024-12-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.41,14 oz,Nasoya,Walmart,raw_prices_202412.csv,14.0,oz,396.893,0.6072165545877606,
2024-12-01,Healthy,Oats,Great Value Old Fashioned Oats,3.3,42 oz,Great Value,Walmart,raw_prices_202412.csv,42.0,oz,1190.6789999999999,0.2771527842516749,
2024-12-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.65,16 oz,Great Value,Walmart,raw_prices_202412.csv,16.0,oz,453.592,0.3637630293303233,
2024-12-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.98,16.9 oz,Great Value,Walmart,raw_prices_202412.csv,16.9,oz,479.10654999999997,1.2481565948117388,
2024-12-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.97,12 in,Great Value,Walmart,raw_prices_202412.csv,12.0,in,,,
2024-12-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.21,2 L,Coca-Cola,Walmart,raw_prices_202412.csv,2.0,l,2000.0,0.11050000000000001,
2024-12-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.53,8 oz,Lay's,Walmart,raw_prices_202412.csv,8.0,oz,226.796,1.5564648406497468,
2024-12-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.85,12 pack,Maruchan,Walmart,raw_prices_202412.csv,12.0,count,,,0.23750000000000002
2024-12-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.25,19.4 oz,Kellogg's,Walmart,raw_prices_202412.csv,19.4,oz,549.9802999999999,0.7727549514046231,
2024-12-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.26,48 oz,Great Value,Walmart,raw_prices_202412.csv,48.0,oz,1360.7759999999998,0.23956918699330385,
2024-12-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.1,9 oz,Skittles,Walmart,raw_prices_202412.csv,9.0,oz,255.1455,0.8230597835352771,
2024-12-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.47,20 oz,Wonder,Walmart,raw_prices_202412.csv,20.0,oz,566.99,0.43563378542831444,
2024-12-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.59,16 slices,Kraft,Walmart,raw_prices_202412.csv,16.0,slices,,,
2024-12-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.45,32 oz,Tyson,Walmart,raw_prices_202412.csv,32.0,oz,907.184,0.8212225965184571,
2024-12-01,UltraProcessed,Energy Drink,Monster Energy Original,2.37,16 fl oz,Monster,Walmart,raw_prices_202412.csv,16.0,fl oz,473.12,0.500929996618194,
2024-12-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.1,6 pack,Orville Redenbacher's,Walmart,raw_prices_202412.csv,6.0,count,,,0.6833333333333332
2024-12-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.15,12 oz,Bar-S,Walmart,raw_prices_202412.csv,12.0,oz,340.19399999999996,0.3380424110948459,
2024-12-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.33,14.3 oz,Oreo,Walmart,raw_prices_202412.csv,14.3,oz,405.39785,1.0680865722400847,
2024-12-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.49,5 pack,Kraft,Walmart,raw_prices_202412.csv,5.0,count,,,0.898
2024-12-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.47,16 oz,Barilla,Walmart,raw_prices_202412.csv,16.0,oz,453.592,0.3240797897670153,
2024-12-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.18,24 oz,Great Value,Walmart,raw_prices_202412.csv,24.0,oz,680.3879999999999,0.1734304543877905,
2024-12-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.15,1 gal,Great Value,Walmart,raw_prices_202412.csv,1.0,gal,,,
2024-12-01,Neutral,Potatoes,Russet Potatoes Bag,4.97,5 lb bag,Fresh,Walmart,raw_prices_202412.csv,5.0,lb,2267.96,0.21913966736626747,
2024-12-01,Neutral,Bananas,Fresh Bananas,0.61,1 lb,Fresh,Walmart,raw_prices_202412.csv,1.0,lb,453.592,0.13448208963121042,
2024-12-01,Neutral,White Rice,Great Value Long Grain White Rice,1.99,2 lb,Great Value,Walmart,raw_prices_202412.csv,2.0,lb,907.184,0.21936012980828587,
2024-12-01,Neutral,Tortillas,Mission Flour Tortillas,2.89,10 count,Mission,Walmart,raw_prices_202412.csv,10.0,count,,,0.28900000000000003
2024-12-01,Neutral,Butter,Great Value Salted Butter Sticks,3.97,16 oz,Great Value,Walmart,raw_prices_202412.csv,16.0,oz,453.592,0.8752358948129597,
2024-12-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.26,15.25 oz can,Del Monte,Walmart,raw_prices_202412.csv,15.25,oz,432.32987499999996,0.29144412007150794,
2024-12-01,Neutral,Canned Beans,Bush's Best Black Beans,1.5,15.5 oz can,Bush's Best,Walmart,raw_prices_202412.csv,15.5,oz,439.41724999999997,0.34136120054458496,
2024-12-01,Neutral,Onions,Yellow Onions Bag,2.89,3 lb bag,Fresh,Walmart,raw_prices_202412.csv,3.0,lb,1360.7759999999998,0.21237881914437062,
2024-12-01,Neutral,Eggs,Great Value Large White Eggs,2.17,12 count,Great Value,Walmart,raw_prices_202412.csv,12.0,count,,,0.18083333333333332
2024-12-01,Neutral,Snack Crackers,Ritz Original Crackers,3.67,13.7 oz,Ritz,Walmart,raw_prices_202412.csv,13.7,oz,388.38814999999994,0.9449309923590615,
2024-12-01,Neutral,Flour,Great Value All Purpose Flour,2.23,5 lb,Great Value,Walmart,raw_prices_202412.csv,5.0,lb,2267.96,0.09832624914019647,
2024-12-01,Neutral,Sugar,Great Value Granulated Sugar,2.83,4 lb,Great Value,Walmart,raw_prices_202412.csv,4.0,lb,1814.368,0.15597717772800226,
2024-07-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.49,20 oz,Great Value,Walmart,raw_prices_202407.csv,20.0,oz,566.99,0.43916118450060854,
2024-07-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.87,2 lb,Great Value,Walmart,raw_prices_202407.csv,2.0,lb,907.184,0.20613238328718322,
2024-07-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.85,12 oz,Great Value,Walmart,raw_prices_202407.csv,12.0,oz,340.19399999999996,1.4256571250521761,
2024-07-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.43,1 lb,Great Value,Walmart,raw_prices_202407.csv,1.0,lb,453.592,0.3152612920862802,
2024-07-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.38,1 lb,Great Value,Walmart,raw_prices_202407.csv,1.0,lb,453.592,0.3042381699853613,
2024-07-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.19,32 oz,Great Value,Walmart,raw_prices_202407.csv,32.0,oz,907.184,0.46186881602850144,
2024-07-01,Healthy,Spinach,Fresh Spinach Bag,2.23,10 oz bag,Fresh,Walmart,raw_prices_202407.csv,10.0,oz,283.495,0.7866099931215718,
2024-07-01,Healthy,Broccoli,Fresh Broccoli Crowns,1.79,1 lb,Fresh,Walmart,raw_prices_202407.csv,1.0,lb,453.592,0.3946277712128962,
2024-07-01,Healthy,Carrots,Fresh Whole Carrots,1.27,2 lb bag,Fresh,Walmart,raw_prices_202407.csv,2.0,lb,907.184,0.13999365068166986,
2024-07-01,Healthy,Apples,Gala Apples Bag,4.45,3 lb bag,Fresh,Walmart,raw_prices_202407.csv,3.0,lb,1360.7759999999998,0.32701928899392707,
2024-07-01,Healthy,Bananas,Fresh Bananas,0.61,1 lb,Fresh,Walmart,raw_prices_202407.csv,1.0,lb,453.592,0.13448208963121042,
2024-07-01,Healthy,Tofu,Nasoya Extra Firm Tofu,2.45,14 oz,Nasoya,Walmart,raw_prices_202407.csv,14.0,oz,396.893,0.6172948376514578,
2024-07-01,Healthy,Oats,Great Value Old Fashioned Oats,3.36,42 oz,Great Value,Walmart,raw_prices_202407.csv,42.0,oz,1190.6789999999999,0.28219192578352353,
2024-07-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,1.64,16 oz,Great Value,Walmart,raw_prices_202407.csv,16.0,oz,453.592,0.3615584049101395,
2024-07-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,5.9,16.9 oz,Great Value,Walmart,raw_prices_202407.csv,16.9,oz,479.10654999999997,1.2314588477239563,
2024-07-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,3.89,12 in,Great Value,Walmart,raw_prices_202407.csv,12.0,in,,,
2024-07-01,UltraProcessed,Soda,Coca-Cola Original Soda,2.19,2 L,Coca-Cola,Walmart,raw_prices_202407.csv,2.0,l,2000.0,0.1095,
2024-07-01,UltraProcessed,Chips,Lay's Classic Potato Chips,3.52,8 oz,Lay's,Walmart,raw_prices_202407.csv,8.0,oz,226.796,1.5520555918093795,
2024-07-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,2.9,12 pack,Maruchan,Walmart,raw_prices_202407.csv,12.0,count,,,0.24166666666666667
2024-07-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,4.28,19.4 oz,Kellogg's,Walmart,raw_prices_202407.csv,19.4,oz,549.9802999999999,0.7782096922380676,
2024-07-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,3.29,48 oz,Great Value,Walmart,raw_prices_202407.csv,48.0,oz,1360.7759999999998,0.24177381141348764,
2024-07-01,UltraProcessed,Candy,Skittles Original Candy Bag,2.09,9 oz,Skittles,Walmart,raw_prices_202407.csv,9.0,oz,255.1455,0.8191404512327279,
2024-07-01,UltraProcessed,White Bread,Wonder Classic White Bread,2.47,20 oz,Wonder,Walmart,raw_prices_202407.csv,20.0,oz,566.99,0.43563378542831444,
2024-07-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,4.6,16 slices,Kraft,Walmart,raw_prices_202407.csv,16.0,slices,,,
2024-07-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,7.41,32 oz,Tyson,Walmart,raw_prices_202407.csv,32.0,oz,907.184,0.8168133476780896,
2024-07-01,UltraProcessed,Energy Drink,Monster Energy Original,2.36,16 fl oz,Monster,Walmart,raw_prices_202407.csv,16.0,fl oz,473.12,0.4988163679404802,
2024-07-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,4.1,6 pack,Orville Redenbacher's,Walmart,raw_prices_202407.csv,6.0,count,,,0.6833333333333332
2024-07-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,1.19,12 oz,Bar-S,Walmart,raw_prices_202407.csv,12.0,oz,340.19399999999996,0.34980040800249274,
2024-07-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,4.29,14.3 oz,Oreo,Walmart,raw_prices_202407.csv,14.3,oz,405.39785,1.0582197216882132,
2024-07-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,4.39,5 pack,Kraft,Walmart,raw_prices_202407.csv,5.0,count,,,0.8779999999999999
2024-07-01,Neutral,Pasta,Barilla Spaghetti Pasta,1.51,16 oz,Barilla,Walmart,raw_prices_202407.csv,16.0,oz,453.592,0.3328982874477504,
2024-07-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,1.17,24 oz,Great Value,Walmart,raw_prices_202407.csv,24.0,oz,680.3879999999999,0.17196070477433464,
2024-07-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,3.18,1 gal,Great Value,Walmart,raw_prices_202407.csv,1.0,gal,,,
2024-07-01,Neutral,Potatoes,Russet Potatoes Bag,4.92,5 lb bag,Fresh,Walmart,raw_prices_202407.csv,5.0,lb,2267.96,0.2169350429460837,
2024-07-01,Neutral,Bananas,Fresh Bananas,0.62,1 lb,Fresh,Walmart,raw_prices_202407.csv,1.0,lb,453.592,0.1366867140513942,
2024-07-01,Neutral,White Rice,Great Value Long Grain White Rice,2.0,2 lb,Great Value,Walmart,raw_prices_202407.csv,2.0,lb,907.184,0.22046244201837775,
2024-07-01,Neutral,Tortillas,Mission Flour Tortillas,2.97,10 count,Mission,Walmart,raw_prices_202407.csv,10.0,count,,,0.29700000000000004
2024-07-01,Neutral,Butter,Great Value Salted Butter Sticks,3.99,16 oz,Great Value,Walmart,raw_prices_202407.csv,16.0,oz,453.592,0.8796451436533274,
2024-07-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,1.27,15.25 oz can,Del Monte,Walmart,raw_prices_202407.csv,15.25,oz,432.32987499999996,0.29375716864350404,
2024-07-01,Neutral,Canned Beans,Bush's Best Black Beans,1.5,15.5 oz can,Bush's Best,Walmart,raw_prices_202407.csv,15.5,oz,439.41724999999997,0.34136120054458496,
2024-07-01,Neutral,Onions,Yellow Onions Bag,2.97,3 lb bag,Fresh,Walmart,raw_prices_202407.csv,3.0,lb,1360.7759999999998,0.21825781759819401,
2024-07-01,Neutral,Eggs,Great Value Large White Eggs,2.19,12 count,Great Value,Walmart,raw_prices_202407.csv,12.0,count,,,0.1825
2024-07-01,Neutral,Snack Crackers,Ritz Original Crackers,3.63,13.7 oz,Ritz,Walmart,raw_prices_202407.csv,13.7,oz,388.38814999999994,0.9346320169655022,
2024-07-01,Neutral,Flour,Great Value All Purpose Flour,2.22,5 lb,Great Value,Walmart,raw_prices_202407.csv,5.0,lb,2267.96,0.09788532425615973,
2024-07-01,Neutral,Sugar,Great Value Granulated Sugar,2.88,4 lb,Great Value,Walmart,raw_prices_202407.csv,4.0,lb,1814.368,0.158732958253232,
2020-03-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,2.45,20 oz,Great Value,Walmart,raw_prices_202003.csv,20.0,oz,566.99,0.43210638635602044,
2020-03-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,1.85,2 lb,Great Value,Walmart,raw_prices_202003.csv,2.0,lb,907.184,0.20392775886699943,
2020-03-01,Healthy,Quinoa,Great Value Organic White Quinoa,4.82,12 oz,Great Value,Walmart,raw_prices_202003.csv,12.0,oz,340.19399999999996,1.4168386273714413,
2020-03-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,1.38,1 lb,Great Value,Walmart,raw_prices_202003.csv,1.0,lb,453.592,0.3042381699853613,
2020-03-01,Healthy,Lentils (Dry),Great Value Brown Lentils,1.37,1 lb,Great Value,Walmart,raw_prices_202003.csv,1.0,lb,453.592,0.30203354556517753,
2020-03-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,4.1,32 oz,Great Value,Walmart,raw_prices_202003.csv,32.0,oz,907.184,0.45194800613767433,
