date,basket_type,item_name,item_cost_in_basket,prev_item_cost,cost_change_abs,cost_change_pct
2022-01-01,UltraProcessed,Instant Noodles,14.05,13.899999999999999,0.15000000000000213,1.0791366906474975
2022-01-01,UltraProcessed,Chips,3.49,3.39,0.10000000000000009,2.949852507374634
2022-01-01,UltraProcessed,Microwave Popcorn,12.21,12.120000000000001,0.08999999999999986,0.7425742574257413
2022-01-01,UltraProcessed,Frozen Pizza,3.85,3.81,0.040000000000000036,1.0498687664042003
2022-01-01,UltraProcessed,White Bread,2.5,2.47,0.029999999999999805,1.214574898785417
2022-01-01,UltraProcessed,Chocolate Cookies,4.29,4.27,0.020000000000000462,0.46838407494146284
2022-01-01,UltraProcessed,Hot Dogs,1.16,1.14,0.020000000000000018,1.7543859649122824
2022-01-01,UltraProcessed,Energy Drink,4.62,4.62,0.0,0.0
2022-01-01,UltraProcessed,Candy,2.07,2.08,-0.010000000000000231,-0.4807692307692419
2022-01-01,UltraProcessed,Processed Cheese Slice,4.47,4.48,-0.010000000000000675,-0.22321428571430074
2022-01-01,UltraProcessed,Soda,4.42,4.46,-0.040000000000000036,-0.896860986547086
2022-01-01,UltraProcessed,Sugary Cereal,4.18,4.22,-0.040000000000000036,-0.9478672985782
2022-01-01,UltraProcessed,Ice Cream,3.21,3.28,-0.06999999999999984,-2.13414634146341
2022-02-01,UltraProcessed,Instant Noodles,14.15,14.05,0.09999999999999964,0.7117437722419904
2022-02-01,UltraProcessed,Processed Cheese Slice,4.54,4.47,0.07000000000000028,1.5659955257270757
2022-02-01,UltraProcessed,Frozen Pizza,3.92,3.85,0.06999999999999984,1.818181818181814
2022-02-01,UltraProcessed,Candy,2.1,2.07,0.03000000000000025,1.4492753623188528
2022-02-01,UltraProcessed,Ice Cream,3.23,3.21,0.020000000000000018,0.6230529595015583
2022-02-01,UltraProcessed,Hot Dogs,1.17,1.16,0.010000000000000009,0.8620689655172422
2022-02-01,UltraProcessed,Soda,4.42,4.42,0.0,0.0
2022-02-01,UltraProcessed,Chips,3.48,3.49,-0.010000000000000231,-0.28653295128940487
2022-02-01,UltraProcessed,Energy Drink,4.6,4.62,-0.020000000000000462,-0.4329004329004429
2022-02-01,UltraProcessed,Microwave Popcorn,12.18,12.21,-0.030000000000001137,-0.24570024570025498
2022-02-01,UltraProcessed,Sugary Cereal,4.14,4.18,-0.040000000000000036,-0.956937799043063
2022-02-01,UltraProcessed,White Bread,2.45,2.5,-0.04999999999999982,-1.9999999999999927
2022-02-01,UltraProcessed,Chocolate Cookies,4.23,4.29,-0.05999999999999961,-1.3986013986013894
2022-02-01,UltraProcessed,Chicken Nuggets,7.53,7.6,-0.0699999999999994,-0.9210526315789395
2022-02-01,UltraProcessed,Mac and Cheese,8.74,8.96,-0.22000000000000064,-2.45535714285715
2022-03-01,UltraProcessed,Sugary Cereal,4.27,4.14,0.1299999999999999,3.140096618357486
2022-03-01,UltraProcessed,Energy Drink,4.72,4.6,0.1200000000000001,2.6086956521739157
2022-03-01,UltraProcessed,White Bread,2.52,2.45,0.06999999999999984,2.8571428571428505
2022-03-01,UltraProcessed,Soda,4.46,4.42,0.040000000000000036,0.9049773755656116
2022-03-01,UltraProcessed,Chips,3.5,3.48,0.020000000000000018,0.5747126436781614
2022-03-01,UltraProcessed,Chocolate Cookies,4.25,4.23,0.019999999999999574,0.47281323877067544
2022-03-01,UltraProcessed,Ice Cream,3.21,3.23,-0.020000000000000018,-0.6191950464396291
2022-03-01,UltraProcessed,Hot Dogs,1.15,1.17,-0.020000000000000018,-1.7094017094017109
2022-03-01,UltraProcessed,Candy,2.08,2.1,-0.020000000000000018,-0.9523809523809532
2022-03-01,UltraProcessed,Processed Cheese Slice,4.51,4.54,-0.03000000000000025,-0.6607929515418557
2022-03-01,UltraProcessed,Mac and Cheese,8.68,8.74,-0.0600000000000005,-0.686498855835246
2022-03-01,UltraProcessed,Chicken Nuggets,7.38,7.53,-0.15000000000000036,-1.992031872509965
2022-03-01,UltraProcessed,Frozen Pizza,3.75,3.92,-0.16999999999999993,-4.33673469387755
2022-03-01,UltraProcessed,Instant Noodles,13.95,14.15,-0.20000000000000107,-1.4134275618374632
2022-03-01,UltraProcessed,Microwave Popcorn,11.879999999999999,12.18,-0.3000000000000007,-2.463054187192124
2022-04-01,UltraProcessed,Instant Noodles,14.25,13.95,0.3000000000000007,2.1505376344086073
2022-04-01,UltraProcessed,Microwave Popcorn,12.120000000000001,11.879999999999999,0.240000000000002,2.020202020202037
2022-04-01,UltraProcessed,Frozen Pizza,3.93,3.75,0.18000000000000016,4.800000000000004
2022-04-01,UltraProcessed,Mac and Cheese,8.78,8.68,0.09999999999999964,1.15207373271889
2022-04-01,UltraProcessed,Chocolate Cookies,4.33,4.25,0.08000000000000007,1.8823529411764721
2022-04-01,UltraProcessed,Hot Dogs,1.16,1.15,0.010000000000000009,0.8695652173913052
2022-04-01,UltraProcessed,Processed Cheese Slice,4.52,4.51,0.009999999999999787,0.2217294900221682
2022-04-01,UltraProcessed,Candy,2.07,2.08,-0.010000000000000231,-0.4807692307692419
2022-04-01,UltraProcessed,Chips,3.47,3.5,-0.029999999999999805,-0.8571428571428517
2022-04-01,UltraProcessed,Ice Cream,3.17,3.21,-0.040000000000000036,-1.2461059190031165
2022-04-01,UltraProcessed,White Bread,2.46,2.52,-0.06000000000000005,-2.3809523809523827
2022-04-01,UltraProcessed,Soda,4.38,4.46,-0.08000000000000007,-1.793721973094172
2022-04-01,UltraProcessed,Sugary Cereal,4.18,4.27,-0.08999999999999986,-2.107728337236531
2022-04-01,UltraProcessed,Energy Drink,4.58,4.72,-0.13999999999999968,-2.9661016949152477
2022-04-01,UltraProcessed,Chicken Nuggets,7.16,7.38,-0.21999999999999975,-2.9810298102980997
2022-05-01,UltraProcessed,Chicken Nuggets,7.37,7.16,0.20999999999999996,2.932960893854748
2022-05-01,UltraProcessed,Ice Cream,3.22,3.17,0.050000000000000266,1.5772870662460654
2022-05-01,UltraProcessed,White Bread,2.51,2.46,0.04999999999999982,2.0325203252032447
2022-05-01,UltraProcessed,Chips,3.52,3.47,0.04999999999999982,1.4409221902017237
2022-05-01,UltraProcessed,Candy,2.11,2.07,0.040000000000000036,1.932367149758456
2022-05-01,UltraProcessed,Mac and Cheese,8.8,8.78,0.02000000000000135,0.2277904328018377
2022-05-01,UltraProcessed,Soda,4.4,4.38,0.020000000000000462,0.4566210045662206
2022-05-01,UltraProcessed,Energy Drink,4.6,4.58,0.019999999999999574,0.4366812227074143
2022-05-01,UltraProcessed,Sugary Cereal,4.17,4.18,-0.009999999999999787,-0.23923444976076047
2022-05-01,UltraProcessed,Hot Dogs,1.14,1.16,-0.020000000000000018,-1.7241379310344844
2022-05-01,UltraProcessed,Chocolate Cookies,4.3,4.33,-0.03000000000000025,-0.692840646651276
2022-05-01,UltraProcessed,Processed Cheese Slice,4.48,4.52,-0.03999999999999915,-0.8849557522123707
2022-05-01,UltraProcessed,Frozen Pizza,3.84,3.93,-0.0900000000000003,-2.2900763358778704
2022-05-01,UltraProcessed,Instant Noodles,14.05,14.25,-0.1999999999999993,-1.4035087719298196
2022-05-01,UltraProcessed,Microwave Popcorn,11.850000000000001,12.120000000000001,-0.2699999999999996,-2.2277227722772244
2022-06-01,UltraProcessed,Microwave Popcorn,12.03,11.850000000000001,0.17999999999999794,1.5189873417721342
2022-06-01,UltraProcessed,Energy Drink,4.7,4.6,0.10000000000000053,2.1739130434782727
2022-06-01,UltraProcessed,Processed Cheese Slice,4.54,4.48,0.05999999999999961,1.3392857142857053
2022-06-01,UltraProcessed,Ice Cream,3.28,3.22,0.05999999999999961,1.8633540372670687
2022-06-01,UltraProcessed,Chocolate Cookies,4.32,4.3,0.020000000000000462,0.4651162790697782
2022-06-01,UltraProcessed,Mac and Cheese,8.82,8.8,0.019999999999999574,0.2272727272727224
2022-06-01,UltraProcessed,Hot Dogs,1.15,1.14,0.010000000000000009,0.8771929824561412
2022-06-01,UltraProcessed,Frozen Pizza,3.84,3.84,0.0,0.0
2022-06-01,UltraProcessed,Chicken Nuggets,7.36,7.37,-0.009999999999999787,-0.1356852103120731
2022-06-01,UltraProcessed,Sugary Cereal,4.15,4.17,-0.019999999999999574,-0.47961630695442625
2022-06-01,UltraProcessed,Candy,2.08,2.11,-0.029999999999999805,-1.4218009478672893
2022-06-01,UltraProcessed,Soda,4.36,4.4,-0.040000000000000036,-0.9090909090909097
2022-06-01,UltraProcessed,Instant Noodles,14.0,14.05,-0.05000000000000071,-0.3558718861210015
2022-06-01,UltraProcessed,Chips,3.45,3.52,-0.06999999999999984,-1.988636363636359
2022-06-01,UltraProcessed,White Bread,2.43,2.51,-0.07999999999999963,-3.1872509960159214
2022-07-01,UltraProcessed,Microwave Popcorn,12.21,12.03,0.1800000000000015,1.4962593516209601
2022-07-01,UltraProcessed,Chicken Nuggets,7.48,7.36,0.1200000000000001,1.630434782608697
2022-07-01,UltraProcessed,White Bread,2.49,2.43,0.06000000000000005,2.469135802469138
2022-07-01,UltraProcessed,Soda,4.42,4.36,0.05999999999999961,1.3761467889908165
2022-07-01,UltraProcessed,Chips,3.46,3.45,0.009999999999999787,0.2898550724637619
2022-07-01,UltraProcessed,Hot Dogs,1.15,1.15,0.0,0.0
2022-07-01,UltraProcessed,Processed Cheese Slice,4.53,4.54,-0.009999999999999787,-0.22026431718061204
2022-07-01,UltraProcessed,Candy,2.06,2.08,-0.020000000000000018,-0.9615384615384623
2022-07-01,UltraProcessed,Frozen Pizza,3.81,3.84,-0.029999999999999805,-0.781249999999995
2022-07-01,UltraProcessed,Ice Cream,3.24,3.28,-0.03999999999999959,-1.2195121951219388
2022-07-01,UltraProcessed,Energy Drink,4.66,4.7,-0.040000000000000036,-0.8510638297872347
2022-07-01,UltraProcessed,Chocolate Cookies,4.28,4.32,-0.040000000000000036,-0.9259259259259267
2022-07-01,UltraProcessed,Sugary Cereal,4.1,4.15,-0.05000000000000071,-1.2048192771084507
2022-07-01,UltraProcessed,Instant Noodles,13.899999999999999,14.0,-0.10000000000000142,-0.7142857142857244
2022-07-01,UltraProcessed,Mac and Cheese,8.66,8.82,-0.16000000000000014,-1.8140589569161012
2022-08-01,UltraProcessed,Instant Noodles,14.1,13.899999999999999,0.20000000000000107,1.4388489208633173
2022-08-01,UltraProcessed,Sugary Cereal,4.24,4.1,0.14000000000000057,3.4146341463414775
2022-08-01,UltraProcessed,Frozen Pizza,3.87,3.81,0.06000000000000005,1.5748031496063006
2022-08-01,UltraProcessed,Microwave Popcorn,12.27,12.21,0.05999999999999872,0.4914004914004809
2022-08-01,UltraProcessed,Energy Drink,4.7,4.66,0.040000000000000036,0.858369098712447
2022-08-01,UltraProcessed,White Bread,2.51,2.49,0.019999999999999574,0.8032128514056053
2022-08-01,UltraProcessed,Chips,3.47,3.46,0.010000000000000231,0.2890173410404691
2022-08-01,UltraProcessed,Processed Cheese Slice,4.53,4.53,0.0,0.0
2022-08-01,UltraProcessed,Soda,4.42,4.42,0.0,0.0
2022-08-01,UltraProcessed,Chocolate Cookies,4.28,4.28,0.0,0.0
2022-08-01,UltraProcessed,Ice Cream,3.24,3.24,0.0,0.0
2022-08-01,UltraProcessed,Hot Dogs,1.15,1.15,0.0,0.0
2022-08-01,UltraProcessed,Candy,2.05,2.06,-0.010000000000000231,-0.4854368932038947
2022-08-01,UltraProcessed,Mac and Cheese,8.62,8.66,-0.040000000000000924,-0.4618937644341908
2022-08-01,UltraProcessed,Chicken Nuggets,7.43,7.48,-0.05000000000000071,-0.668449197860972
2022-09-01,UltraProcessed,Mac and Cheese,8.72,8.62,0.10000000000000142,1.1600928074246106
2022-09-01,UltraProcessed,Ice Cream,3.29,3.24,0.04999999999999982,1.5432098765432043
2022-09-01,UltraProcessed,Candy,2.08,2.05,0.03000000000000025,1.4634146341463536
2022-09-01,UltraProcessed,Hot Dogs,1.16,1.15,0.010000000000000009,0.8695652173913052
2022-09-01,UltraProcessed,Chocolate Cookies,4.28,4.28,0.0,0.0
2022-09-01,UltraProcessed,White Bread,2.5,2.51,-0.009999999999999787,-0.39840637450198363
2022-09-01,UltraProcessed,Chips,3.46,3.47,-0.010000000000000231,-0.2881844380403525
2022-09-01,UltraProcessed,Processed Cheese Slice,4.52,4.53,-0.010000000000000675,-0.22075055187639456
2022-09-01,UltraProcessed,Soda,4.4,4.42,-0.019999999999999574,-0.4524886877827958
2022-09-01,UltraProcessed,Chicken Nuggets,7.37,7.43,-0.05999999999999961,-0.80753701211305
2022-09-01,UltraProcessed,Energy Drink,4.62,4.7,-0.08000000000000007,-1.7021276595744694
2022-09-01,UltraProcessed,Sugary Cereal,4.16,4.24,-0.08000000000000007,-1.8867924528301903
2022-09-01,UltraProcessed,Frozen Pizza,3.78,3.87,-0.0900000000000003,-2.325581395348845
2022-09-01,UltraProcessed,Microwave Popcorn,12.120000000000001,12.27,-0.14999999999999858,-1.2224938875305509
2022-09-01,UltraProcessed,Instant Noodles,13.899999999999999,14.1,-0.20000000000000107,-1.4184397163120643
2022-10-01,UltraProcessed,Instant Noodles,14.350000000000001,13.899999999999999,0.45000000000000284,3.2374100719424668
2022-10-01,UltraProcessed,Microwave Popcorn,12.24,12.120000000000001,0.11999999999999922,0.9900990099009835
2022-10-01,UltraProcessed,Frozen Pizza,3.85,3.78,0.07000000000000028,1.8518518518518594
2022-10-01,UltraProcessed,Mac and Cheese,8.78,8.72,0.05999999999999872,0.6880733944953982
2022-10-01,UltraProcessed,Chicken Nuggets,7.42,7.37,0.04999999999999982,0.6784260515603775
2022-10-01,UltraProcessed,Chips,3.51,3.46,0.04999999999999982,1.445086705202307
2022-10-01,UltraProcessed,Sugary Cereal,4.21,4.16,0.04999999999999982,1.2019230769230727
2022-10-01,UltraProcessed,White Bread,2.53,2.5,0.029999999999999805,1.1999999999999922
2022-10-01,UltraProcessed,Processed Cheese Slice,4.53,4.52,0.010000000000000675,0.22123893805311232
2022-10-01,UltraProcessed,Hot Dogs,1.14,1.16,-0.020000000000000018,-1.7241379310344844
2022-10-01,UltraProcessed,Candy,2.06,2.08,-0.020000000000000018,-0.9615384615384623
2022-10-01,UltraProcessed,Soda,4.38,4.4,-0.020000000000000462,-0.454545454545465
2022-10-01,UltraProcessed,Ice Cream,3.26,3.29,-0.03000000000000025,-0.9118541033434726
2022-10-01,UltraProcessed,Chocolate Cookies,4.23,4.28,-0.04999999999999982,-1.1682242990654164
2022-10-01,UltraProcessed,Energy Drink,4.56,4.62,-0.0600000000000005,-1.2987012987013093
2022-11-01,UltraProcessed,Energy Drink,4.62,4.56,0.0600000000000005,1.3157894736842215
2022-11-01,UltraProcessed,Processed Cheese Slice,4.57,4.53,0.040000000000000036,0.8830022075055195
2022-11-01,UltraProcessed,Soda,4.42,4.38,0.040000000000000036,0.9132420091324209
2022-11-01,UltraProcessed,Mac and Cheese,8.8,8.78,0.02000000000000135,0.2277904328018377
2022-11-01,UltraProcessed,Chicken Nuggets,7.44,7.42,0.020000000000000462,0.26954177897574744
2022-11-01,UltraProcessed,Hot Dogs,1.15,1.14,0.010000000000000009,0.8771929824561412
2022-11-01,UltraProcessed,Candy,2.07,2.06,0.009999999999999787,0.4854368932038731
2022-11-01,UltraProcessed,Chocolate Cookies,4.23,4.23,0.0,0.0
2022-11-01,UltraProcessed,Ice Cream,3.26,3.26,0.0,0.0
2022-11-01,UltraProcessed,Chips,3.51,3.51,0.0,0.0
2022-11-01,UltraProcessed,White Bread,2.51,2.53,-0.020000000000000018,-0.7905138339920956
2022-11-01,UltraProcessed,Sugary Cereal,4.12,4.21,-0.08999999999999986,-2.1377672209026097
2022-11-01,UltraProcessed,Frozen Pizza,3.73,3.85,-0.1200000000000001,-3.1168831168831197
2022-11-01,UltraProcessed,Microwave Popcorn,12.0,12.24,-0.2400000000000002,-1.960784313725492
2022-11-01,UltraProcessed,Instant Noodles,14.05,14.350000000000001,-0.3000000000000007,-2.090592334494778
2022-12-01,UltraProcessed,Chocolate Cookies,4.35,4.23,0.11999999999999922,2.8368794326240945
2022-12-01,UltraProcessed,Soda,4.52,4.42,0.09999999999999964,2.262443438914019
2022-12-01,UltraProcessed,Chicken Nuggets,7.53,7.44,0.08999999999999986,1.2096774193548367
2022-12-01,UltraProcessed,Microwave Popcorn,12.09,12.0,0.08999999999999986,0.7499999999999989
2022-12-01,UltraProcessed,Frozen Pizza,3.82,3.73,0.08999999999999986,2.412868632707771
2022-12-01,UltraProcessed,Sugary Cereal,4.18,4.12,0.05999999999999961,1.456310679611641
2022-12-01,UltraProcessed,Instant Noodles,14.1,14.05,0.049999999999998934,0.35587188612098886
2022-12-01,UltraProcessed,White Bread,2.53,2.51,0.020000000000000018,0.7968127490039849
2022-12-01,UltraProcessed,Hot Dogs,1.15,1.15,0.0,0.0
2022-12-01,UltraProcessed,Candy,2.07,2.07,0.0,0.0
2022-12-01,UltraProcessed,Energy Drink,4.6,4.62,-0.020000000000000462,-0.4329004329004429
2022-12-01,UltraProcessed,Chips,3.48,3.51,-0.029999999999999805,-0.8547008547008492
2022-12-01,UltraProcessed,Ice Cream,3.21,3.26,-0.04999999999999982,-1.5337423312883383
2022-12-01,UltraProcessed,Processed Cheese Slice,4.52,4.57,-0.05000000000000071,-1.094091903719928
2022-12-01,UltraProcessed,Mac and Cheese,8.74,8.8,-0.0600000000000005,-0.6818181818181874
2023-01-01,UltraProcessed,Instant Noodles,14.299999999999999,14.1,0.1999999999999993,1.4184397163120517
2023-01-01,UltraProcessed,Energy Drink,4.74,4.6,0.14000000000000057,3.043478260869578
2023-01-01,UltraProcessed,Ice Cream,3.28,3.21,0.06999999999999984,2.1806853582554466
2023-01-01,UltraProcessed,Processed Cheese Slice,4.58,4.52,0.0600000000000005,1.3274336283185952
2023-01-01,UltraProcessed,Mac and Cheese,8.8,8.74,0.0600000000000005,0.686498855835246
2023-01-01,UltraProcessed,Frozen Pizza,3.88,3.82,0.06000000000000005,1.5706806282722525
2023-01-01,UltraProcessed,Microwave Popcorn,12.149999999999999,12.09,0.05999999999999872,0.49627791563274376
2023-01-01,UltraProcessed,White Bread,2.57,2.53,0.040000000000000036,1.5810276679841913
2023-01-01,UltraProcessed,Candy,2.1,2.07,0.03000000000000025,1.4492753623188528
2023-01-01,UltraProcessed,Hot Dogs,1.14,1.15,-0.010000000000000009,-0.8695652173913052
2023-01-01,UltraProcessed,Sugary Cereal,4.15,4.18,-0.02999999999999936,-0.7177033492822814
2023-01-01,UltraProcessed,Chocolate Cookies,4.3,4.35,-0.04999999999999982,-1.1494252873563178
2023-01-01,UltraProcessed,Chips,3.43,3.48,-0.04999999999999982,-1.4367816091953973
2023-01-01,UltraProcessed,Chicken Nuggets,7.46,7.53,-0.07000000000000028,-0.9296148738379851
2023-01-01,UltraProcessed,Soda,4.36,4.52,-0.15999999999999925,-3.5398230088495417
2023-02-01,UltraProcessed,Chips,3.52,3.43,0.08999999999999986,2.6239067055393543
2023-02-01,UltraProcessed,Soda,4.44,4.36,0.08000000000000007,1.8348623853211024
2023-02-01,UltraProcessed,Sugary Cereal,4.23,4.15,0.08000000000000007,1.9277108433734955
2023-02-01,UltraProcessed,Energy Drink,4.78,4.74,0.040000000000000036,0.8438818565400852
2023-02-01,UltraProcessed,Hot Dogs,1.18,1.14,0.040000000000000036,3.5087719298245648
2023-02-01,UltraProcessed,Mac and Cheese,8.8,8.8,0.0,0.0
2023-02-01,UltraProcessed,Microwave Popcorn,12.149999999999999,12.149999999999999,0.0,0.0
2023-02-01,UltraProcessed,Processed Cheese Slice,4.57,4.58,-0.009999999999999787,-0.21834061135370714
2023-02-01,UltraProcessed,Candy,2.09,2.1,-0.010000000000000231,-0.47619047619048716
2023-02-01,UltraProcessed,Frozen Pizza,3.85,3.88,-0.029999999999999805,-0.7731958762886548
2023-02-01,UltraProcessed,Chocolate Cookies,4.27,4.3,-0.03000000000000025,-0.697674418604657
2023-02-01,UltraProcessed,Chicken Nuggets,7.42,7.46,-0.040000000000000036,-0.5361930294906171
2023-02-01,UltraProcessed,Ice Cream,3.22,3.28,-0.05999999999999961,-1.829268292682915
2023-02-01,UltraProcessed,White Bread,2.48,2.57,-0.08999999999999986,-3.5019455252918235
2023-02-01,UltraProcessed,Instant Noodles,14.0,14.299999999999999,-0.29999999999999893,-2.097902097902091
2023-03-01,UltraProcessed,Instant Noodles,14.299999999999999,14.0,0.29999999999999893,2.1428571428571352
2023-03-01,UltraProcessed,Microwave Popcorn,12.419999999999998,12.149999999999999,0.2699999999999996,2.2222222222222188
2023-03-01,UltraProcessed,Frozen Pizza,3.95,3.85,0.10000000000000009,2.5974025974025996
2023-03-01,UltraProcessed,Ice Cream,3.31,3.22,0.08999999999999986,2.795031055900617
2023-03-01,UltraProcessed,Soda,4.5,4.44,0.05999999999999961,1.3513513513513424
2023-03-01,UltraProcessed,Candy,2.1,2.09,0.010000000000000231,0.4784688995215422
2023-03-01,UltraProcessed,White Bread,2.48,2.48,0.0,0.0
2023-03-01,UltraProcessed,Mac and Cheese,8.8,8.8,0.0,0.0
2023-03-01,UltraProcessed,Processed Cheese Slice,4.57,4.57,0.0,0.0
2023-03-01,UltraProcessed,Energy Drink,4.78,4.78,0.0,0.0
2023-03-01,UltraProcessed,Sugary Cereal,4.23,4.23,0.0,0.0
2023-03-01,UltraProcessed,Hot Dogs,1.16,1.18,-0.020000000000000018,-1.6949152542372898
2023-03-01,UltraProcessed,Chocolate Cookies,4.24,4.27,-0.02999999999999936,-0.7025761124121631
2023-03-01,UltraProcessed,Chips,3.49,3.52,-0.029999999999999805,-0.8522727272727216
2023-03-01,UltraProcessed,Chicken Nuggets,7.37,7.42,-0.04999999999999982,-0.6738544474393507
2023-04-01,UltraProcessed,Mac and Cheese,8.98,8.8,0.17999999999999972,2.045454545454542
2023-04-01,UltraProcessed,Chicken Nuggets,7.5,7.37,0.1299999999999999,1.7639077340569864
2023-04-01,UltraProcessed,Chocolate Cookies,4.28,4.24,0.040000000000000036,0.9433962264150951
2023-04-01,UltraProcessed,Chips,3.52,3.49,0.029999999999999805,0.8595988538681891
2023-04-01,UltraProcessed,White Bread,2.5,2.48,0.020000000000000018,0.8064516129032264
2023-04-01,UltraProcessed,Hot Dogs,1.18,1.16,0.020000000000000018,1.7241379310344844
2023-04-01,UltraProcessed,Candy,2.12,2.1,0.020000000000000018,0.9523809523809532
2023-04-01,UltraProcessed,Frozen Pizza,3.93,3.95,-0.020000000000000018,-0.5063291139240511
2023-04-01,UltraProcessed,Ice Cream,3.26,3.31,-0.050000000000000266,-1.5105740181268963
2023-04-01,UltraProcessed,Sugary Cereal,4.18,4.23,-0.05000000000000071,-1.1820330969267305
2023-04-01,UltraProcessed,Soda,4.42,4.5,-0.08000000000000007,-1.7777777777777795
2023-04-01,UltraProcessed,Processed Cheese Slice,4.48,4.57,-0.08999999999999986,-1.9693654266958391
2023-04-01,UltraProcessed,Energy Drink,4.68,4.78,-0.10000000000000053,-2.092050209205032
2023-04-01,UltraProcessed,Microwave Popcorn,12.149999999999999,12.419999999999998,-0.2699999999999996,-2.1739130434782576
2023-04-01,UltraProcessed,Instant Noodles,13.95,14.299999999999999,-0.34999999999999964,-2.4475524475524453
2023-05-01,UltraProcessed,Instant Noodles,14.55,13.95,0.6000000000000014,4.301075268817215
2023-05-01,UltraProcessed,Microwave Popcorn,12.27,12.149999999999999,0.120000000000001,0.9876543209876626
2023-05-01,UltraProcessed,Soda,4.52,4.42,0.09999999999999964,2.262443438914019
2023-05-01,UltraProcessed,Processed Cheese Slice,4.56,4.48,0.07999999999999918,1.7857142857142672
2023-05-01,UltraProcessed,Chocolate Cookies,4.29,4.28,0.009999999999999787,0.23364485981307911
2023-05-01,UltraProcessed,Ice Cream,3.24,3.26,-0.019999999999999574,-0.6134969325153244
2023-05-01,UltraProcessed,White Bread,2.48,2.5,-0.020000000000000018,-0.8000000000000007
2023-05-01,UltraProcessed,Candy,2.1,2.12,-0.020000000000000018,-0.9433962264150951
2023-05-01,UltraProcessed,Sugary Cereal,4.15,4.18,-0.02999999999999936,-0.7177033492822814
2023-05-01,UltraProcessed,Hot Dogs,1.15,1.18,-0.030000000000000027,-2.5423728813559343
2023-05-01,UltraProcessed,Chicken Nuggets,7.47,7.5,-0.03000000000000025,-0.4000000000000033
2023-05-01,UltraProcessed,Energy Drink,4.64,4.68,-0.040000000000000036,-0.8547008547008554
2023-05-01,UltraProcessed,Frozen Pizza,3.87,3.93,-0.06000000000000005,-1.5267175572519098
2023-05-01,UltraProcessed,Chips,3.43,3.52,-0.08999999999999986,-2.5568181818181777
2023-05-01,UltraProcessed,Mac and Cheese,8.82,8.98,-0.16000000000000014,-1.7817371937639215
2023-06-01,UltraProcessed,Microwave Popcorn,12.54,12.27,0.2699999999999996,2.200488997555009
2023-06-01,UltraProcessed,Chips,3.56,3.43,0.1299999999999999,3.7900874635568482
2023-06-01,UltraProcessed,Chicken Nuggets,7.59,7.47,0.1200000000000001,1.6064257028112465
2023-06-01,UltraProcessed,Energy Drink,4.74,4.64,0.10000000000000053,2.155172413793115
2023-06-01,UltraProcessed,Sugary Cereal,4.24,4.15,0.08999999999999986,2.168674698795177
2023-06-01,UltraProcessed,Candy,2.14,2.1,0.040000000000000036,1.9047619047619064
2023-06-01,UltraProcessed,Mac and Cheese,8.86,8.82,0.03999999999999915,0.45351473922901525
2023-06-01,UltraProcessed,Chocolate Cookies,4.32,4.29,0.03000000000000025,0.6993006993007052
2023-06-01,UltraProcessed,White Bread,2.49,2.48,0.010000000000000231,0.40322580645162226
2023-06-01,UltraProcessed,Hot Dogs,1.15,1.15,0.0,0.0
2023-06-01,UltraProcessed,Processed Cheese Slice,4.53,4.56,-0.02999999999999936,-0.6578947368420912
2023-06-01,UltraProcessed,Ice Cream,3.21,3.24,-0.03000000000000025,-0.9259259259259335
2023-06-01,UltraProcessed,Frozen Pizza,3.81,3.87,-0.06000000000000005,-1.5503875968992262
2023-06-01,UltraProcessed,Soda,4.42,4.52,-0.09999999999999964,-2.212389380530966
2023-06-01,UltraProcessed,Instant Noodles,14.05,14.55,-0.5,-3.4364261168384878
2023-07-01,UltraProcessed,Frozen Pizza,3.86,3.81,0.04999999999999982,1.3123359580052447
2023-07-01,UltraProcessed,Instant Noodles,14.1,14.05,0.049999999999998934,0.35587188612098886
2023-07-01,UltraProcessed,Processed Cheese Slice,4.57,4.53,0.040000000000000036,0.8830022075055195
2023-07-01,UltraProcessed,Energy Drink,4.78,4.74,0.040000000000000036,0.8438818565400852
2023-07-01,UltraProcessed,Soda,4.46,4.42,0.040000000000000036,0.9049773755656116
2023-07-01,UltraProcessed,Ice Cream,3.24,3.21,0.03000000000000025,0.9345794392523442
2023-07-01,UltraProcessed,Chocolate Cookies,4.35,4.32,0.02999999999999936,0.6944444444444295
2023-07-01,UltraProcessed,Hot Dogs,1.17,1.15,0.020000000000000018,1.7391304347826104
2023-07-01,UltraProcessed,White Bread,2.51,2.49,0.019999999999999574,0.8032128514056053
2023-07-01,UltraProcessed,Sugary Cereal,4.21,4.24,-0.03000000000000025,-0.7075471698113266
2023-07-01,UltraProcessed,Candy,2.1,2.14,-0.040000000000000036,-1.8691588785046744
2023-07-01,UltraProcessed,Chips,3.48,3.56,-0.08000000000000007,-2.247191011235957
2023-07-01,UltraProcessed,Mac and Cheese,8.76,8.86,-0.09999999999999964,-1.1286681715575582
2023-07-01,UltraProcessed,Chicken Nuggets,7.45,7.59,-0.13999999999999968,-1.8445322793148837
2023-07-01,UltraProcessed,Microwave Popcorn,12.149999999999999,12.54,-0.39000000000000057,-3.110047846889957
2023-08-01,UltraProcessed,Microwave Popcorn,12.27,12.149999999999999,0.120000000000001,0.9876543209876626
