date,basket_type,item_name,scraped_name,brand,store,price,unit_size,price_per_100g,calories_per_100g,protein_per_100g,fiber_per_100g,sugar_per_100g,saturated_fat_per_100g,nutrient_density_score,cost_per_100_calories,cost_per_gram_protein
2025-03-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.25,2 L,0.1124999999999999,41.0,0.0,0.0,10.6,0.0,0.0,0.2743902439024388,
2025-03-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.23,19.4 oz,0.7691184575156602,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20293362995136152,0.09936930975654525
2025-03-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.54,20 oz,0.4479796821813436,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.20362712826424706,0.06119941013406333
2025-04-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.41,3 lb bag,0.3240797897670153,,0.148,2.08,13.3,,,,2.18972830923659
2025-04-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,0.1344820896312104,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.13864132951671174,0.1817325535556897
2025-04-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.81,1 lb,0.3990370200532637,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1736382942743049,0.14251322144759418
2025-04-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.88,2 lb,0.207234695497275,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16712475443328628,0.08458558999888775
2025-04-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2025-04-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.42,1 lb,0.3130566676660963,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.14836808894127787,0.038038477237678774
2025-04-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.21,32 oz,0.4640734404486851,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7865651533028561,0.045055673829969424
2025-04-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.41,1 lb,0.3108520432459126,,,,,,,,
2025-04-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.37,42 oz,0.2830317827054983,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07628889021711543,0.020659254212080168
2025-04-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.79,16.9 oz,1.2084994454782554,900.0,0.0,0.0,0.0,15.52,0.0,0.1342777161642506,
2025-04-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.67,16 oz,0.3681722781706908,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07080236118667131,0.014215145875316249
2025-04-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,5.06,12 oz,1.487386608817322,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2394888406811018,0.3380424110948459
2025-04-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,0.7866099931215718,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.91337034489471,0.2760035063584462
2025-04-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.47,14 oz,0.6223339791833064,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.699251662003715,0.07024085543829643
2025-04-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.48,20 oz,0.4373974849644614,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17708400200990337,0.03364596038188165
2025-04-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2025-04-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,4.0,16 oz,0.881849768073511,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12299159945237252,1.0374703153806013
2025-04-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.46,15.5 oz can,0.3322582351967293,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.36511893977662563,0.0687905248854512
2025-04-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.27,15.25 oz can,0.293757168643504,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.32281007543242196,0.1323230489385153
2025-04-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.17,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2025-04-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.23,5 lb,0.0983262491401964,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.027012705807746264,0.009546237780601591
2025-04-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.15,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2025-04-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.91,3 lb bag,0.2138485687578264,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5627593914679642,0.24866112646258884
2025-04-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.48,16 oz,0.326284414187199,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.24907207189862518,0.0652568828374398
2025-04-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.96,5 lb bag,0.2186987424822307,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23771602443720727,0.10414225832487176
2025-04-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.58,13.7 oz,0.9217582977235532,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21287720501698687,0.13819464733486556
2025-04-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.87,4 lb,0.158181802148186,375.0,0.0,,100.0,0.0,,0.04218181390618293,
2025-04-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.19,24 oz,0.1749002040012463,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.728750850005193,0.1457501700010386
2025-04-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.93,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2025-04-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,2.02,2 lb,0.2226670664385615,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.23194486087350155,0.11077963504406045
2025-04-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.08,9 oz,0.8152211189301791,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15237777923928583,0.10656485214773583
2025-04-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.63,32 oz,0.8410642163001112,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.27396228543977563,0.05283066685302206
2025-04-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.53,8 oz,1.5564648406497468,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.29038523146450496,0.22235212009282096
2025-04-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.36,14.3 oz,1.0754867101539884,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.22266805593250277,0.3117352783055039
2025-04-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.4,16 fl oz,0.5072708826513358,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.1796997270961298,1.102762788372469
2025-04-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.87,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2025-04-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,0.3439214095486693,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.106807891164183,0.029394992269117036
2025-04-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.24,48 oz,0.238099437379848,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11502388279219712,0.06802841067995657
2025-04-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.78,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2025-04-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.43,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2025-04-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.11,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2025-04-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.54,16 slices,,,,,,,,,
2025-04-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.23,2 L,0.1114999999999999,41.0,0.0,0.0,10.6,0.0,0.0,0.2719512195121949,
2025-04-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.25,19.4 oz,0.7727549514046231,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20389312701968948,0.09983914100834924
2025-04-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.53,20 oz,0.4462159826451965,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.2028254466569075,0.060958467574480396
2025-05-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.35,3 lb bag,0.3196705409266477,,0.148,2.08,13.3,,,,2.1599360873422144
2025-05-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,0.1344820896312104,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.13864132951671174,0.1817325535556897
2025-05-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.81,1 lb,0.3990370200532637,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1736382942743049,0.14251322144759418
2025-05-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.9,2 lb,0.2094393199174588,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16890267735278935,0.08548543670100359
2025-05-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.29,2 lb bag,0.1421982751018536,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.34682506122403317,0.15799808344650398
2025-05-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.45,1 lb,0.3196705409266477,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.1515026260315866,0.03884210703847481
2025-05-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.26,32 oz,0.4695850014991446,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7959067822019401,0.045590776844577144
2025-05-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.41,1 lb,0.3108520432459126,,,,,,,,
2025-05-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.37,42 oz,0.2830317827054983,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07628889021711543,0.020659254212080168
2025-05-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.91,16.9 oz,1.2335460661099291,900.0,0.0,0.0,0.0,15.52,0.0,0.13706067401221433,
2025-05-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.66,16 oz,0.365967653750507,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07037839495202057,0.014130025241332318
2025-05-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.98,12 oz,1.4638706150020286,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2198921791683572,0.3326978670459156
2025-05-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.28,10 oz bag,0.8042469884830419,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.978692549937192,0.2821919257835235
2025-05-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.47,14 oz,0.6223339791833064,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.699251662003715,0.07024085543829643
2025-05-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.5,20 oz,0.4409248840367555,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.17851209880030586,0.03391729877205812
2025-05-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.63,1 lb,0.138891338471578,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14318694687791547,0.18769099793456487
2025-05-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.99,16 oz,0.8796451436533274,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12268412045374161,1.0348766395921498
2025-05-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.48,15.5 oz can,0.3368097178706571,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.37012056908863417,0.06973286084278615
2025-05-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.29,15.25 oz can,0.2983832657874962,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.3278936986675782,0.13440687648085411
2025-05-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.19,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2025-05-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.2,5 lb,0.0970034744880862,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.02664930617804566,0.009417813057095747
2025-05-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.11,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2025-05-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.9,3 lb bag,0.2131136939510985,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5608255103976276,0.24780662087337035
2025-05-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,0.3306936630275666,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2524379107080661,0.06613873260551331
2025-05-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.96,5 lb bag,0.2186987424822307,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.23771602443720727,0.10414225832487176
2025-05-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.66,13.7 oz,0.942356248510672,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.217634237531333,0.14128279587866147
2025-05-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.87,4 lb,0.158181802148186,375.0,0.0,,100.0,0.0,,0.04218181390618293,
2025-05-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.18,24 oz,0.1734304543877905,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.7226268932824604,0.1445253786564921
2025-05-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.96,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2025-05-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,2.0,2 lb,0.2204624420183777,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.22964837710247676,0.10968280697431727
2025-05-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.11,9 oz,0.8269791158378259,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15457553567062168,0.10810184520755893
2025-05-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.63,32 oz,0.8410642163001112,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.27396228543977563,0.05283066685302206
2025-05-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.51,8 oz,1.5476463429690115,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2887399893598902,0.22109233470985878
2025-05-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.32,14.3 oz,1.065619859602117,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.22062522973128715,0.308875321623802
2025-05-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.37,16 fl oz,0.500929996618194,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.164953480507428,1.0889782535178132
2025-05-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.89,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2025-05-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,0.3439214095486693,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.106807891164183,0.029394992269117036
2025-05-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.27,48 oz,0.2403040618000318,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11608891874397673,0.06865830337143766
2025-05-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.86,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2025-05-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.48,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2025-05-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.14,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2025-05-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.53,16 slices,,,,,,,,,
2025-05-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.21,2 L,0.1105,41.0,0.0,0.0,10.6,0.0,0.0,0.26951219512195124,
2025-05-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.26,19.4 oz,0.7745731983491045,379.0,7.74,6.6,25.36,0.694,0.42635428435511685,0.20437287555385344,0.10007405663425123
2025-05-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.53,20 oz,0.4462159826451965,220.0,7.32,2.4,0.0,0.0,2.209090909090909,0.2028254466569075,0.060958467574480396
2025-06-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.41,3 lb bag,0.3240797897670153,,0.148,2.08,13.3,,,,2.18972830923659
2025-06-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,0.1322774652110266,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.1363685208361099,0.17875333136625216
2025-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,0.3968323956330799,34.0,2.8,2.6,1.7,0.1,2.17741935483871,1.1671541048031762,0.14172585558324283
2025-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.87,2 lb,0.2061323832871832,124.0,2.45,1.0,0.22,0.2,1.1896551724137931,0.16623579297353483,0.08413566664782987
2025-06-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,0.138891338471578,41.0,0.9,2.8,4.7,0.0,0.6702898550724636,0.33875936212580005,0.15432370941286444
2025-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.45,1 lb,0.3196705409266477,211.0,8.23,7.1,4.46,1.12,1.5642857142857143,0.1515026260315866,0.03884210703847481
2025-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.28,32 oz,0.4717896259193284,59.0,10.3,0.0,3.27,0.108,2.25976305397104,0.7996434337615735,0.04580481805042023
2025-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.42,1 lb,0.3130566676660963,,,,,,,,
2025-06-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.29,42 oz,0.2763129273297001,371.0,13.7,9.4,1.42,1.11,2.3216080402010055,0.07447787798644208,0.02016882681238687
2025-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.87,16.9 oz,1.225197192566038,900.0,0.0,0.0,0.0,15.52,0.0,0.13613302139622646,
2025-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.68,16 oz,0.3703769025908746,520.0,25.9,5.2,9.28,5.76,1.2224842767295598,0.07122632742132204,0.014300266509300177
2025-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.98,12 oz,1.4638706150020286,120.0,4.4,2.8,0.87,0.231,2.0565552699228795,1.2198921791683572,0.3326978670459156
2025-06-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,0.7866099931215718,27.0,2.85,1.6,0.42,0.063,4.349951124144672,2.91337034489471,0.2760035063584462
2025-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.39,14 oz,0.6021774130559119,89.0,8.86,1.3,0.0,0.0,5.707865168539326,0.676603834894283,0.0679658479747079
2025-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.53,20 oz,0.4462159826451965,247.0,13.0,7.0,6.0,1.0,1.675041876046901,0.1806542439859095,0.03432430635732281
2025-06-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,0.1366867140513942,97.0,0.74,1.7,15.8,0.112,0.13667936365673314,0.14091413819731363,0.18471177574512732
2025-06-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.97,16 oz,0.8752358948129597,717.0,0.85,0.0,0.06,51.4,0.012917933130699088,0.12206916245647974,1.0296892880152468
2025-06-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.48,15.5 oz can,0.3368097178706571,91.0,4.83,6.8,2.49,0.34,2.5010752688172038,0.37012056908863417,0.06973286084278615
2025-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.26,15.25 oz can,0.2914441200715079,91.0,2.22,1.9,4.31,0.627,0.6097380494302206,0.3202682638148438,0.13128113516734588
2025-06-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.16,12 count,,143.0,12.4,0.0,0.2,3.2,1.9808306709265178,,
2025-06-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.24,5 lb,0.0987671740242332,364.0,10.3,2.7,0.27,0.155,1.6872160934458145,0.02713383901764648,0.009589046021770213
2025-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.18,1 gal,,50.0,3.4,0.0,5.0,1.3,0.4657534246575342,,
2025-06-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.97,3 lb bag,0.218257817598194,38.0,0.86,1.7,5.8,0.042,0.38776128445925484,0.5743626778899842,0.2537881599979
2025-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.51,16 oz,0.3328982874477504,131.0,5.0,1.8,0.6,0.2,1.9883040935672514,0.2541208301127866,0.06657965748955008
2025-06-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.97,5 lb bag,0.2191396673662674,92.0,2.1,2.1,1.53,0.04,1.2316715542521994,0.238195290615508,0.10435222255536541
2025-06-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.61,13.7 oz,0.9294825292687228,433.0,6.67,3.3,6.67,10.0,0.3936044216344255,0.21466109220986668,0.13935270303878902
2025-06-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.84,4 lb,0.1565283338330481,375.0,0.0,,100.0,0.0,,0.041740889022146156,
2025-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.18,24 oz,0.1734304543877905,24.0,1.2,1.5,3.56,0.041,0.6616025483950013,0.7226268932824604,0.1445253786564921
2025-06-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.89,10 count,,294.0,5.88,5.9,0.0,1.47,1.6027210884353744,,
2025-06-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.96,2 lb,0.2160531931780102,96.0,2.01,1.0,0.05,0.039,1.4982578397212543,0.2250554095604273,0.10748915083483096
2025-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.11,9 oz,0.8269791158378259,535.0,7.65,3.4,51.5,18.509,0.1369116207610056,0.15457553567062168,0.10810184520755893
2025-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.51,32 oz,0.8278364697790084,307.0,15.92,0.9,0.08,3.566,1.7187819333742078,0.26965357321791805,0.05199977825245027
2025-06-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.48,8 oz,1.5344185964479091,536.0,7.0,4.8,0.4,13.0,0.4892205638474295,0.2862721262029681,0.21920265663541558
2025-06-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.35,14.3 oz,1.0730199975160202,483.0,3.45,3.4,41.4,5.17,0.12182109194380222,0.2221573493821988,0.3110202891350783
2025-06-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.36,16 fl oz,0.4988163679404802,43.0,0.46,0.0,10.22,0.0,0.04151624548736462,1.160038064977861,1.0843834085662611
2025-06-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.94,12 in,,250.0,11.0,2.0,3.0,4.5,1.04,,
2025-06-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,0.3439214095486693,322.0,11.7,0.0,1.27,11.6,0.6059036768513724,0.106807891164183,0.029394992269117036
2025-06-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.32,48 oz,0.2439784358336714,207.0,3.5,0.7,21.22,6.79,0.13063763608087092,0.11786397866360938,0.06970812452390611
2025-06-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.86,12 pack,,66.0,1.53,0.4,0.3,1.218,0.6800563777307964,,
2025-06-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.42,5 pack,,164.0,6.68,1.2,1.57,1.64,1.214175654853621,,
2025-06-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.07,6 pack,,504.0,9.35,10.5,2.2,4.595,1.1762962962962964,,
2025-06-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.51,16 slices,,,,,,,,,
